Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
PA15 4TD,Yes,55.941183,-4.739155,229023,675404,NS290754,"Inverclyde Central","",1980-01-01,,40,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010896,"Greenock Town Centre and East Central - 07"
PA15 4TE,No,55.944114,-4.751105,228290,675760,NS282757,"Inverclyde Central","",1980-01-01,1995-12-01,14,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010893,"Greenock Town Centre and East Central - 04"
PA15 4TH,Yes,55.94385,-4.751663,228254,675732,NS282757,"Inverclyde Central","",1980-01-01,,15,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010893,"Greenock Town Centre and East Central - 04"
PA15 4TJ,No,55.942643,-4.752603,228190,675600,NS281756,"Inverclyde Central","",1973-08-01,1994-12-01,24,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010885,"Greenock Upper Central - 02"
PA15 4TL,No,55.942643,-4.752603,228190,675600,NS281756,"Inverclyde Central","",1980-01-01,1995-12-01,24,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010885,"Greenock Upper Central - 02"
PA15 4TN,No,55.942133,-4.735541,229253,675501,NS292755,"Inverclyde Central","",1973-08-01,1992-07-01,30,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4TP,Yes,55.941765,-4.75297,228163,675503,NS281755,"Inverclyde Central","",2003-06-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010885,"Greenock Upper Central - 02"
PA15 4TR,No,55.941964,-4.750793,228300,675520,NS282755,"Inverclyde Central","",1980-01-01,1995-12-01,27,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4TS,Yes,55.941545,-4.760754,227676,675498,NS276754,"Inverclyde Central","",1980-01-01,,56,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010885,"Greenock Upper Central - 02"
PA15 4TT,No,55.941964,-4.750793,228300,675520,NS282755,"Inverclyde Central","",1973-08-01,1992-07-01,27,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4TU,Yes,55.942419,-4.747394,228514,675562,NS285755,"Inverclyde Central","",1980-01-01,,14,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4TW,Yes,55.943303,-4.752903,228174,675674,NS281756,"Inverclyde Central","",1980-01-01,,22,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010893,"Greenock Town Centre and East Central - 04"
PA15 4TX,No,55.942594,-4.755979,227979,675603,NS279756,"Inverclyde Central","",1998-01-01,1998-07-01,38,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010885,"Greenock Upper Central - 02"
PA15 4TY,No,55.942951,-4.750863,228300,675630,NS282756,"Inverclyde Central","",1973-08-01,1994-12-01,17,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01010885,"Greenock Upper Central - 02"
PA15 4TZ,Yes,55.94162,-4.751822,228234,675484,NS282754,"Inverclyde Central","",1980-01-01,,33,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010885,"Greenock Upper Central - 02"
PA15 4UA,Yes,55.940941,-4.748411,228444,675400,NS284754,"Inverclyde Central","",2016-05-01,,28,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UD,Yes,55.941272,-4.748466,228442,675437,NS284754,"Inverclyde Central","",1980-01-01,,28,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UE,Yes,55.940175,-4.749269,228387,675317,NS283753,"Inverclyde Central","",2005-10-01,,40,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UG,Yes,55.9413,-4.747219,228520,675437,NS285754,"Inverclyde Central","",1980-01-01,,28,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UJ,Yes,55.940999,-4.746589,228558,675402,NS285754,"Inverclyde Central","",2013-02-01,,27,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UL,No,55.941105,-4.744966,228660,675410,NS286754,"Inverclyde Central","",1980-01-01,2005-09-01,29,Scotland,2021-11-12,"Within the building of the matched address by visual inspection of Landline maps",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UN,Yes,55.942047,-4.739087,229031,675500,NS290755,"Inverclyde Central","",1980-01-01,,31,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010896,"Greenock Town Centre and East Central - 07"
PA15 4UP,Yes,55.940632,-4.74171,228861,675349,NS288753,"Inverclyde Central","",1980-01-01,,54,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010896,"Greenock Town Centre and East Central - 07"
PA15 4UQ,Yes,55.940303,-4.74718,228518,675326,NS285753,"Inverclyde Central","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UR,Yes,55.941162,-4.740482,228940,675405,NS289754,"Inverclyde Central","",1980-01-01,,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010896,"Greenock Town Centre and East Central - 07"
PA15 4UT,Yes,55.941411,-4.739395,229009,675430,NS290754,"Inverclyde Central","",1980-01-01,,44,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010896,"Greenock Town Centre and East Central - 07"
PA15 4UU,No,55.939647,-4.745039,228649,675248,NS286752,"Inverclyde Central","",1980-01-01,2013-07-01,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UW,Yes,55.939935,-4.743935,228719,675277,NS287752,"Inverclyde Central","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010895,"Greenock Town Centre and East Central - 06"
PA15 4UX,No,55.939647,-4.745039,228649,675248,NS286752,"Inverclyde Central","",1980-01-01,2013-07-01,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UY,No,55.940538,-4.744622,228679,675346,NS286753,"Inverclyde Central","",1980-01-01,2008-08-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4UZ,No,55.940538,-4.744622,228679,675346,NS286753,"Inverclyde Central","",1980-01-01,2008-08-01,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4XA,No,55.940616,-4.743922,228723,675353,NS287753,"Inverclyde Central","",1980-01-01,2008-08-01,41,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4XB,No,55.940616,-4.743922,228723,675353,NS287753,"Inverclyde Central","",2009-02-01,2010-02-01,41,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4XD,No,55.941056,-4.74232,228825,675398,NS288753,"Inverclyde Central","",1980-01-01,2009-01-01,43,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010895,"Greenock Town Centre and East Central - 06"
PA15 4XE,No,55.940875,-4.742387,228820,675378,NS288753,"Inverclyde Central","",1980-01-01,2009-09-01,46,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010895,"Greenock Town Centre and East Central - 06"
PA15 4XG,No,55.941512,-4.741247,228894,675446,NS288754,"Inverclyde Central","",1980-01-01,2010-12-01,38,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010895,"Greenock Town Centre and East Central - 06"
PA15 4XH,No,55.941744,-4.740479,228943,675470,NS289754,"Inverclyde Central","",1980-01-01,2011-02-01,37,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010895,"Greenock Town Centre and East Central - 06"
PA15 4XJ,No,55.941744,-4.740479,228943,675470,NS289754,"Inverclyde Central","",1980-01-01,2011-02-01,37,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010895,"Greenock Town Centre and East Central - 06"
PA15 4XL,No,55.941787,-4.739777,228987,675473,NS289754,"Inverclyde Central","",1980-01-01,2013-04-01,38,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010895,"Greenock Town Centre and East Central - 06"
PA15 4XN,No,55.941787,-4.739777,228987,675473,NS289754,"Inverclyde Central","",1980-01-01,2013-03-01,38,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010895,"Greenock Town Centre and East Central - 06"
PA15 4XP,Yes,55.939955,-4.746243,228575,675285,NS285752,"Inverclyde Central","",1980-01-01,,42,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4XQ,No,55.941512,-4.741247,228894,675446,NS288754,"Inverclyde Central","",1980-01-01,2010-12-01,38,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010895,"Greenock Town Centre and East Central - 06"
PA15 4YA,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2002-01-01,2002-03-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4YB,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",1999-12-01,2014-08-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4YD,No,55.94262,-4.741934,228856,675571,NS288755,"Inverclyde Central","",2000-12-01,2019-01-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4YF,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2002-07-01,2003-09-01,9,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4YG,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2004-01-01,2006-04-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 4YH,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2003-06-01,2006-01-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AA,No,55.947767,-4.756587,227964,676180,NS279761,"Inverclyde North","",2005-05-01,2005-09-01,12,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01010892,"Greenock Town Centre and East Central - 03"
PA15 9AB,No,55.947767,-4.756587,227964,676180,NS279761,"Inverclyde North","",2005-05-01,2005-09-01,12,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01010892,"Greenock Town Centre and East Central - 03"
PA15 9AD,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2005-05-01,2006-07-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AE,No,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2013-08-01,2021-07-01,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AF,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2005-07-01,,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AG,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2005-08-01,2006-10-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AH,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2005-09-01,2006-04-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AJ,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2005-10-01,2006-11-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AL,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-12-01,2008-01-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AN,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2010-05-01,2012-06-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AP,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-02-01,2008-02-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AQ,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2006-03-01,2007-03-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AR,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2006-04-01,2007-05-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AS,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2006-07-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AT,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2006-07-01,2007-05-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AU,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2006-08-01,2006-10-01,9,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AW,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2006-09-01,2007-05-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AX,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2006-09-01,2007-10-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AY,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2006-09-01,2007-01-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9AZ,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2006-10-01,2011-10-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BA,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2006-10-01,2007-11-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BB,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-01-01,2009-08-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BD,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2018-07-01,,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BE,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-04-01,2011-05-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BF,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-04-01,2011-05-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BG,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-08-01,2008-09-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BH,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-08-01,2008-05-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BJ,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-10-01,2008-03-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BL,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2007-10-01,,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BN,No,55.94262,-4.741934,228856,675571,NS288755,"Inverclyde Central","",2007-10-01,2020-11-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BP,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-10-01,2008-12-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BQ,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2007-10-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BR,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2007-10-01,2010-12-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BS,No,55.94262,-4.741934,228856,675571,NS288755,"Inverclyde Central","",2015-03-01,2021-02-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BT,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2008-03-01,2008-12-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BU,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2008-03-01,2009-04-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BW,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2008-03-01,2012-04-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BX,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2009-05-01,2011-05-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9BY,No,55.94262,-4.741934,228856,675571,NS288755,"Inverclyde Central","",2008-05-01,2018-12-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DA,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2013-07-01,2014-01-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DB,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2015-09-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DD,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2014-11-01,2015-06-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DE,No,55.942599,-4.74166,228873,675568,NS288755,"Inverclyde Central","",2015-08-01,2016-02-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DF,No,55.94262,-4.741934,228856,675571,NS288755,"Inverclyde Central","",2016-03-01,2016-10-01,13,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DG,No,55.94262,-4.741934,228856,675571,NS288755,"Inverclyde Central","",2016-04-01,2017-04-01,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DH,No,55.94262,-4.741934,228856,675571,NS288755,"Inverclyde Central","",2016-05-01,2016-06-01,12,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DJ,No,55.942614,-4.741914,228857,675570,NS288755,"Inverclyde Central","",2016-11-01,2020-12-01,12,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DL,No,55.942614,-4.741914,228857,675570,NS288755,"Inverclyde Central","",2017-04-01,2019-05-01,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DN,No,55.942614,-4.741914,228857,675570,NS288755,"Inverclyde Central","",2018-02-01,2021-04-01,12,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DP,No,55.942614,-4.741914,228857,675570,NS288755,"Inverclyde Central","",2018-06-01,2019-01-01,12,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DQ,No,55.942614,-4.741914,228857,675570,NS288755,"Inverclyde Central","",2018-09-01,2019-05-01,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DR,No,55.942614,-4.741914,228857,675570,NS288755,"Inverclyde Central","",2018-11-01,2019-06-01,12,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DS,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2019-06-01,,12,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DT,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2020-09-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DU,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2020-10-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DW,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2020-10-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DX,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2020-10-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DY,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2021-04-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9DZ,No,55.942614,-4.741914,228857,675570,NS288755,"Inverclyde Central","",2020-10-01,2021-02-01,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EA,No,55.94262,-4.741934,228856,675571,NS288755,"Inverclyde Central","",2008-12-01,2018-12-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EB,No,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2021-04-01,2021-09-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9ED,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2021-07-01,,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EE,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2009-04-01,2012-06-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EF,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2009-05-01,2009-12-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EG,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2009-08-01,2010-08-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EH,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2009-09-01,2012-10-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EJ,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2010-04-01,2012-05-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EL,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2010-04-01,2011-05-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EP,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2011-01-01,2012-03-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9EQ,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2010-10-01,2011-10-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9ER,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2011-06-01,2012-07-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9ES,No,55.942822,-4.741724,228870,675593,NS288755,"Inverclyde Central","",2011-12-01,2014-03-01,9,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
PA15 9ET,Yes,55.94264,-4.741932,228856,675573,NS288755,"Inverclyde Central","",2021-05-01,,11,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01010894,"Greenock Town Centre and East Central - 05"
